,id sender,id receiver,name sender,name receiver,emt message,emt value,trxn_id,emt message emb,animalsim
52378,CUST59054594,EXTERNAL381118,MARTIN LALIBERTÉ,DOUGLAS MITCHELL,Pet sittin,98.5,CICQ16015446,,0.4897489845752716
361081,CUST86968299,CUST38224940,JOSEPH CAMPBELL,SAMAR KARPE,Dog walker,17,FTOF25108863,,0.48974549770355225
34119,CUST57106154,CUST54499999,KRYSTAL WILCOX,MICHELLE MEDINA,Dog walker,12.5,TAEZ71863879,,0.48974549770355225
302276,CUST70414199,CUST38163832,MICHAEL MANNING,DANIEL BURTON,Dog walker,10,THJI93796525,,0.48974549770355225
114353,CUST48895437,EXTERNAL699802,SÉBASTIEN LANDRY,EDDIE MURPHY,Dog walker,27,LNLP91794645,,0.48974549770355225
35257,CUST76309136,EXTERNAL781796,TANG RONG,THOMAS SANCHEZ,Dog walker,9,WAOU60044029,,0.48974549770355225
228193,EXTERNAL529357,CUST68803613,NICHOLAS HUNT,MICHELLE GRAY,Dog walker,25,SRGD94177297,,0.48974549770355225
62711,EXTERNAL339113,CUST57722357,MR. BRYAN BEST,KEITH CUEVAS,Dog walker,24,ZVPO32266950,,0.48974549770355225
298211,EXTERNAL290463,CUST85449656,NANCY JARVIS,KRISTINA COLE,Dog walker,17,QFJP62987991,,0.48974549770355225
366275,EXTERNAL402466,CUST24508518,NORMA KING,MYRA BHATTACHARYYA,Dog walker,23,HTZW68713422,,0.48974549770355225
397296,CUST52659734,CUST65345225,DR.BRANDON WILLIAMS,JEFFREY LEE,Dog walker,30,NEKY13589901,,0.48974549770355225
11134,EXTERNAL812938,CUST30741061,TARA WOODS,MARGARET POTTER,dog walker,21,XYOU75130430,,0.48974549770355225
293329,EXTERNAL112192,CUST83810462,XAVIER DUVAL,LOUIS GRÉGOIRE,dog walker,23,JAQN21554694,,0.48974549770355225
482742,CUST39572030,CUST94544728,BRIAN THOMAS,DR.EMMA MICHAUD,dog walker,30,XTAT12875846,,0.48974549770355225
457263,CUST82887460,CUST22550320,LUCIE BEAUDRY,QU GUI HUA,Dog walker,55.5,YRDC26609014,,0.48974549770355225
243434,EXTERNAL917548,CUST50149968,JAMES BROWN,NATALIE EDWARDS,dog walker,14,OAGJ63317335,,0.48974549770355225
460356,CUST97588196,EXTERNAL322263,ARTHUR REID,SUZANNE JOHNSON,Dog walker,15,SITC74521182,,0.48974549770355225
72737,CUST81901840,EXTERNAL718485,VICTORIA FOSTER,ELIZABETH SUTTON,dog walker,22.5,WBIR73524155,,0.48974549770355225
416002,EXTERNAL471796,CUST32527200,TIYA TRIPATHI,BRYAN SMITH,Dog walker,17,MIIM88315000,,0.48974549770355225
25739,CUST64417901,EXTERNAL669044,MANNAT HEGDE,INAAYA  AGGARWAL,Dog walker,27.5,YVNH83646239,,0.48974549770355225
415950,CUST50626435,EXTERNAL720118,AMBER HILL,XU SHU ZHEN,Dog walker,30,KXYW80882619,,0.48974549770355225
55189,CUST71375186,CUST96974477,GARY BROWN,TIMOTHY SMITH,Dog walker,10,IJAQ50428012,,0.48974549770355225
327778,CUST24577009,CUST33350961,DR.CHRISTINE LLOYD,TRACEY FRENCH,Dog walker,20,MSAV72287264,,0.48974549770355225
339994,EXTERNAL463861,CUST96579492,IND.TINA SMITH,HE LI,Dog walker,21.5,AZVV55136778,,0.48974549770355225
22269,EXTERNAL139930,CUST90645198,DR. JOHN FLEMING MD,ÉDOUARD-ZACHARIE PAQUETTE,Dog walker,28,MIGC85060230,,0.48974549770355225
144633,EXTERNAL492801,CUST67923607,JOSEPH LOPEZ,JAMES DAVIS,Dog walker,33.5,BBUH55007816,,0.48974549770355225
144966,CUST14918368,EXTERNAL348445,JEROME ANDERSON,JILL FLORES,Dog walker,20,XHBQ84752701,,0.48974549770355225
55079,CUST45468454,EXTERNAL834135,AMY JENNINGS,DR.CLÉMENCE LÉTOURNEAU,Dog walker,10,FKCP93534983,,0.48974549770355225
342818,CUST78703524,CUST71214514,JOEL SCHWARTZ,MARK RYAN,Dog walker,17.5,JJBQ22414116,,0.48974549770355225
320688,EXTERNAL603664,CUST33008575,SAHIL DEOL,DR.MR. ROBERT REYNOLDS MD,Dog walker,23.5,PYZV81755919,,0.48974549770355225
135662,EXTERNAL321658,CUST61387961,CANDACE DIXON,AMY NASH,Dog walker,24.5,YSWM56076505,,0.48974549770355225
317665,EXTERNAL281738,CUST27432695,EBONY CARROLL,KARINE FOURNIER,Dog walker,13.5,DWTX62795519,,0.48974549770355225
148951,CUST79397084,CUST20064335,DR.JEFFERY GOMEZ,CHRISTIANE POIRIER,dog walker,24,XUVS28488782,,0.48974549770355225
347482,CUST38193402,EXTERNAL127419,NESTOR GORDEEVICH IGNAT'EV,TRISTAN MARTIN,dog walker,31,ILHX92162356,,0.48974549770355225
350993,EXTERNAL670470,CUST93949560,HUGUES-ROLAND RIVARD,CHRISTOPHER DOUGHERTY,dog walker,30,DWVG88030712,,0.48974549770355225
151361,CUST50384041,CUST65744549,ROSALIE PROVOST,PATRICIA JACKSON,Dog walker,31,ZYMJ27306442,,0.48974549770355225
476206,CUST45862968,CUST75882067,TINA BUSH,TAMMY PORTER,dog walker,24,HWHT49991396,,0.48974549770355225
155169,CUST71027158,EXTERNAL457309,DIVYANSH BALAY,HUGUES CARON,Dog walker,17,QROU68709513,,0.48974549770355225
312188,EXTERNAL905719,CUST74220060,STEVEN COOK,STEPHEN WOOD,dog walker,27,ZZFH60555587,,0.48974549770355225
309795,EXTERNAL409924,CUST26981942,WANG SHU LAN,ANOUK-STÉPHANIE ROBITAILLE,Dog walker,20,BNOQ73156673,,0.48974549770355225
308434,CUST70204474,CUST30305280,KELLY HINES,DR.VALERIE MONTES,Dog walker,16,SLLN67058316,,0.48974549770355225
68759,EXTERNAL489208,CUST55453291,NADIA ALMA MUNGUÍA,CHRISTOPHER ACEVEDO,Dog walker,20,UQFH61328598,,0.48974549770355225
182745,CUST77945968,EXTERNAL890751,SOPHIE CHOUINARD,STÉPHANE LABELLE,Dog walker,24.5,KBOE55654059,,0.48974549770355225
104483,CUST43292798,CUST61279632,BERTRAND-ZACHARIE SAVARD,STEPHANIE FISHER,dog walker,23,GGWJ34541976,,0.48974549770355225
244522,CUST32628506,CUST52748305,CHAD JONES,DR.STUVAN HEGDE,Dog walker,15,YWJB30723541,,0.48974549770355225
212716,CUST26983287,CUST36251526,DR.CARRIE SMITH,VIDUR DIN,dog walker,20,GUVL20296286,,0.48974549770355225
265246,CUST96635246,EXTERNAL533048,COLLEEN WILLIAMS,ARTHUR ASSELIN,Dog walker,40,TGNR42917809,,0.48974549770355225
487538,CUST33184778,EXTERNAL893824,DR.LIN BING,CASSIE MILLER,Dog walker,28,YTPL31273939,,0.48974549770355225
210914,EXTERNAL364835,CUST60495959,COMPANIONCLINIC,ZACHARY CARSON,dog walker,17.5,TQOI74039309,,0.48974549770355225
277746,CUST88690089,EXTERNAL657991,DR.JOHN ESPINOZA,JASMINE STEPHENS,Dog walker,15,IMHF88840713,,0.48974549770355225
65267,EXTERNAL134494,CUST32705102,MARY BAKER,MIRANDA DEAN,Dog walker,26,MMGD56191303,,0.48974549770355225
263882,CUST31575420,CUST13541759,SARAH FOLEY,SHAWNA KNIGHT,dog walker,28,TMUT59510281,,0.48974549770355225
493229,EXTERNAL407705,CUST70542405,THOMAS LABONTÉ,THERESA FERGUSON,Dog walker,28.5,AGLC52085322,,0.48974549770355225
487901,CUST23660639,EXTERNAL384578,DANIEL DAVIS,DEBORAH CHRISTIAN,Dog walker,32.5,YSXE11876024,,0.48974549770355225
275779,EXTERNAL964512,CUST94324631,JIVIKA KHURANA,KEVIN FISHER,Dog walker,25.5,UYHS45851138,,0.48974549770355225
38625,EXTERNAL514394,CUST96503370,AUSTIN OCONNOR,DAVID GARCIA,Dog walker,20,WEFV47330738,,0.48974549770355225
97660,CUST63864276,EXTERNAL158028,SHAWN PEREZ,CHRISTOPHER WRIGHT,Dog walker,22,KXGR86950401,,0.48974549770355225
488332,EXTERNAL130977,CUST39915587,WANG JIA,CAROLYN DELACRUZ,Dog walker,18,NFAI37482942,,0.48974549770355225
409524,EXTERNAL219583,CUST51022450,KIMBERLY WILSON,TODD GAMBLE,dog walker,17,IGPX80875394,,0.48974549770355225
268767,CUST44764071,EXTERNAL376907,JORGE GIBSON,SONYA DOMINGUEZ,Dog walker,20,QHDL36728384,,0.48974549770355225
100377,CUST18432379,EXTERNAL893445,HUANG PING,SONYA WONG,Dog walker,18,HPKY81199490,,0.48974549770355225
44892,CUST37004195,CUST14301421,NAVYA SESHADRI,MAKSIM VLADISLAVOVICH ISAEV,Dog walker,30,TXGK73925840,,0.48974549770355225
448338,CUST19577911,CUST62931935,ZACHARIE-FRÉDÉRIC BRASSARD,CONSTANCE TURGEON,Dog walker,32,ASTE50458507,,0.48974549770355225
227170,CUST38163998,EXTERNAL562236,AMANDA PEREZ,JULIE MARTINEZ,Dog walker,23.5,TIFL47966052,,0.48974549770355225
246073,CUST40631803,CUST25329901,AARON KNIGHT,BRANDI MERRITT,Dog walker,11,CBMM50263529,,0.48974549770355225
104724,CUST75941105,CUST11630281,WILLIAM SMITH DVM,EDWARD GREEN,Dog walker,20,HVZM67167284,,0.48974549770355225
188060,CUST82444681,CUST33101592,JONATHAN ROGERS,DALE GONZALEZ,Dog walker,27,HXQQ33807434,,0.48974549770355225
254202,CUST83829707,EXTERNAL174093,JEREMY MITCHELL,JONATHAN GREEN,Dog walker,15,LRRY25507747,,0.48974549770355225
393890,CUST89356576,CUST69357059,EBONY GARCIA,CÉLINE NADEAU,Dog walker,33,PDOY84557633,,0.48974549770355225
256847,CUST88596038,EXTERNAL914369,CHARLES DOWNS,MELISSA SCHULTZ,Dog walker,20,RHZE91214376,,0.48974549770355225
220278,EXTERNAL372855,CUST37537578,JOSÉ RAEL LLAMAS,JOSEPH ROBINSON,Dog walker,22,GTYK51137052,,0.48974549770355225
188949,CUST13143449,EXTERNAL908802,RHEA SAVANT,CHRISTELLE BOILY-PERRON,Dog walker,18,AYUY72499398,,0.48974549770355225
376688,EXTERNAL328399,CUST24585898,SAMUEL FERNANDEZ,CASSANDRA GUTIERREZ,Dog walker,15,XCLH82589228,,0.48974549770355225
281289,CUST75169495,CUST35784372,JASON SANCHEZ,CHRISTOPHER LUCAS,dog walker,19,JUSC96415853,,0.48974549770355225
36721,EXTERNAL780813,CUST63414534,DR.CHEN YAN,KIMBERLY BROWN,Dog walker,15,ZQCS90875009,,0.48974549770355225
394358,EXTERNAL145663,CUST17788338,DWAYNE HAMILTON,SARAH BROWN,Dog walker,20,VSOU70581080,,0.48974549770355225
51802,CUST28112385,CUST96555137,MR. ADAM JOHNSON,AURÉLIE HOUDE,Dog walker,29,CFBQ28824280,,0.48974549770355225
198965,CUST17113144,CUST47218548,CHEN LI,RAYMOND BROWN,Dog walker,21,QRAI88677341,,0.48974549770355225
293947,CUST24132845,CUST67057253,CUI TING,DONNA RIVERA,Dog walker,14,OOTL25188734,,0.48974543809890747
111764,EXTERNAL209802,CUST80819573,JAMES WILLIAMS,BHAMINI VARUGHESE,Dog walker,25,MQLV23837298,,0.48974543809890747
292374,EXTERNAL554519,CUST80531593,SARAH-CATHERINE BEAUDRY,APRIL RAYMOND,Dog walker,10,EJOF51319400,,0.48974543809890747
410115,CUST54527408,CUST21301757,MAHIKA SANE,MATHIEU CÔTÉ-PROULX,dog walker,15,LOGL45093382,,0.48974543809890747
49400,EXTERNAL790426,CUST83331468,KAREN WILLIAMS,DAKOTA KOCH,Pet food (puppy),20,UCBK75398469,,0.4877857267856598
480263,CUST85769551,CUST80174234,DAVID WILKERSON,STEVEN CRUZ,moose meat,978,IBCA52577297,,0.48737138509750366
449052,CUST24319473,CUST59386181,HEATHER HERRERA,HE GUI YING,Pet sittr,48,BWTW41435124,,0.4865933954715729
107515,CUST52821690,CUST24405349,JOSEPH COOK,LOUIS LAPLANTE,car.,199,PXTJ17565309,,0.48529261350631714
16040,EXTERNAL793678,CUST94279305,KELLY HARRIS,MARIE BERNARD,"Dog food, thanks",12,EASL52075928,,0.4851430654525757
177243,CUST29075350,EXTERNAL320296,MICHAEL WILLIAMS,LU SHUAI,"Dog food, thanks",20,LHDH59412499,,0.4851430654525757
275192,CUST98736302,CUST16923889,BARBARA LE,SARAH LAROCHE-AUGER,Wdog food,18,HCRN87445508,,0.48327162861824036
29197,CUST36268859,EXTERNAL175314,DOUGLAS RODRIGUEZ,AMY FERGUSON,"Pet food, thx",30,APBE16069956,,0.4816315770149231
127020,CUST15158417,CUST69410952,KYLE CLARKE,ZACHARIE GRAVEL,"Pet food, thx",37,GAAW15846343,,0.4816315770149231
388144,EXTERNAL378225,CUST86631184,HAN XIU FANG,DR.LU JUN,"Pet food, thx",32,SVSP81511683,,0.4816315770149231
369018,CUST56584094,EXTERNAL672342,CAROLYN SANCHEZ,CHARLOTTE-LUCIE NGUYEN,4 the dog food,12,KTNF52159863,,0.4783373773097992
144146,CUST51815502,CUST66354351,DILLON ROBERTS,HANNAH SCHULTZ,Dog walking,13,FBYZ44895492,,0.47818323969841003
406104,EXTERNAL394730,CUST50986330,LUO WEI,JEFFREY CARROLL,Dog walking,16,MUOZ98396543,,0.47818318009376526
176467,CUST51971566,CUST93600621,VICKI WALKER,JÉRÔME PARADIS,Dog walking,21,CSNX60212175,,0.47818315029144287
380515,CUST92204136,CUST35542784,BARBARA ROY,JONATHAN CONWAY,Pet vaccination,76,UQDN91613325,,0.4774821102619171
376116,CUST51555596,CUST58827358,MICHAEL MORALES,JOSHUA ROSS,For the pet sitting over the weekend,102,GDGA85219541,,0.4765735864639282
495197,CUST16397502,CUST21123953,NATHALIE LACHAPELLE,GENEVIÈVE DIONNE-LUSSIER,Puppy money,199.5,TBSH94135906,,0.4745410084724426
473343,EXTERNAL588984,CUST77314457,YARDMOW,ROBERT GREEN,Puppy class,26,KEHV23313233,,0.47413140535354614
307813,EXTERNAL656668,CUST97221459,JOE REED,BELOV ZOSIMA GAVRILOVICH,Pet sitter :),37.5,OWZY49260524,,0.47379687428474426
393940,CUST79266610,CUST88076341,SAVANNAH YANG,DR.BRENDA WU,Pet supplies,42.5,VGJG13587552,,0.47317907214164734
2074,CUST26389223,CUST92794187,CHARLES NGUYEN,ÉLISABETH GOULET,Pet supplies,42.5,KJTE58672751,,0.47317907214164734
145541,EXTERNAL458309,CUST26148848,VICTORIA HENRY,NOÉMIE DUBÉ,pet supplies,42.5,FFTP54346463,,0.47317907214164734
35727,CUST80790179,CUST37672552,DR.STEVEN CAMPBELL,KIMBERLY RYAN,Pet supplies,45,XJVP74143376,,0.47317904233932495
183720,EXTERNAL762575,CUST95690720,SARAH AGUILAR,SUSAN CRUZ,Pet supplies,30,XIXU89781746,,0.47317904233932495
359779,EXTERNAL900410,CUST99482172,DR.YVES DROUIN,WILLIAM FOSTER,Pet supplies,0,ESLI21003653,,0.47317904233932495
154722,CUST23683683,CUST38925216,MISS LORI WATKINS,BENOÎT GRENIER,Pet supplies,60,IDBY70395614,,0.47317904233932495
421272,EXTERNAL365173,CUST48082287,KARA PETERSON,SHASHKOVA ANZHELA VLADISLAVOVNA,Pet supplies,26,UWOO80664476,,0.47317904233932495
332198,EXTERNAL762660,CUST92805078,PIERRE ASSELIN,DENNIS JACKSON,Pet supplies,32,SZYH64335285,,0.47317904233932495
172357,EXTERNAL203813,CUST33018190,DR.STEVEN KEITH,LORRAINE VALENCIA,Pet supplies,30,VSIA69822700,,0.47317904233932495
258098,CUST42219945,EXTERNAL887866,DR.PURAB SWAMY,MARK CHANG,Pet supplies,30.5,CDGD41682875,,0.47317904233932495
25059,CUST42259538,EXTERNAL479463,ZHANG JIAN,KAREN MCCORMICK,Pet supplies,42.5,AXKL20678599,,0.47317904233932495
401115,EXTERNAL789276,CUST78299872,MANUEL ROGERS,BRIAN TAYLOR,Pet supplies,34,URUZ86887922,,0.47317904233932495
505377,CUST87879018,EXTERNAL457811,DR.JOSEPH ALVAREZ,DR.JUSTIN PARKER,For the pup,32.5,LUZB43813738,,0.47064486145973206
442104,CUST98828235,CUST51435458,IND.BRYAN ANDERSON,AUDREY DESROCHERS,For the pup,23,EAQJ72703928,,0.4706448018550873
456824,CUST26033489,CUST66852501,RAYMOND DAVIS,ANGELA WARD,Puppy food,12,GKIJ53868071,,0.47061899304389954
380710,EXTERNAL953635,CUST99863321,DR. LUCAS MURILLO,KIRA LEONOVNA SEMENOVA,puppy food,29,VTHB42803335,,0.47061899304389954
505542,CUST23572687,CUST61866528,OLIVIA HENSLEY,CRYSTAL BARBER,puppy food,30,NOQA67927258,,0.47061899304389954
325925,CUST15419917,EXTERNAL813564,JENNIFER VINCENT,DANIEL MAXWELL,Puppy food,38,WOUS81964774,,0.47061899304389954
434970,CUST77007025,CUST54342053,SHANE OWENS,JODI ROBERTSON,puppy food,18.5,ILVS14623648,,0.47061899304389954
448392,EXTERNAL996388,CUST15540092,AMANDA GONZALEZ,JULES CHAREST,puppy food,31.5,KFAP26398882,,0.47061899304389954
270377,CUST38748696,EXTERNAL818568,AMANDA STEVENS,PAIGE COOK,Puppy food,0,TSFI81459420,,0.47061899304389954
385715,CUST64618717,CUST23960654,CHRISTINA ADAMS,IND.RAYMOND DOUGLAS,puppy food,28,CGAV50532787,,0.47061899304389954
419494,EXTERNAL709048,CUST79181677,MATHIEU LACHAPELLE,LAUREN COOK,puppy food,32,RAZH72874075,,0.47061899304389954
406274,EXTERNAL288310,CUST10230743,DR.CHRISTIAN THORNTON,SARAH MOORE,puppy food,33,RGIP52543774,,0.47061899304389954
315703,EXTERNAL866796,CUST37284510,REBECCA THOMPSON,DOMINIC FRANK,Puppy food,36.5,CEFV55907140,,0.47061899304389954
263776,CUST25990032,EXTERNAL696565,PAMELA EVANS,RONALD COOPER,puppy food,26,QLTC69060107,,0.47061899304389954
376822,CUST69166128,CUST81611992,MART'JAN ISIDOROVICH GERASIMOV,MORGAN PRICE,Puppy food,14,PMWI85337609,,0.47061899304389954
411143,EXTERNAL630419,CUST83149488,STEPHANIE COFFEY,HORTENSE SAVARD,Puppy food,30,ZFOX99070563,,0.47061899304389954
373407,EXTERNAL429769,CUST60409256,ROGER MCINTOSH,RICHARD MOORE,Puppy food,13,TFMV57988462,,0.47061899304389954
336399,CUST59921281,EXTERNAL379801,DR.CHRISTELLE-JACQUELINE ARSENAULT,MARY PRESTON,puppy food,38,UEOH40054148,,0.47061899304389954
306404,EXTERNAL497163,CUST58240987,MICHAEL JOHNSON,SARAH BROWN,puppy food,20.5,WJYQ88355298,,0.47061899304389954
1191,CUST51090076,CUST66763202,DR.LOGAN HENDRICKS,DR.WANG JUN,puppy food,41,MOBP84482646,,0.47061899304389954
24523,CUST36580702,EXTERNAL912033,DIANE PATEL,PRIYANSH MANNE,Puppy food,27.5,EXSO45507403,,0.47061899304389954
40556,CUST37668582,CUST22197599,CHEN DONG MEI,DR.MAHIKA KADE,puppy food,20,RCBA64888150,,0.47061899304389954
191737,CUST31555540,EXTERNAL506465,DAVID WATKINS,MARY PARSONS,puppy food,20,GMGU51839122,,0.47061899304389954
102436,EXTERNAL486689,CUST79476614,DHRUV TRIPATHI,ALEXA VAUGHN,puppy food,26,BFGH81769002,,0.47061899304389954
142538,CUST48708460,CUST71842133,KAYLEE TAYLOR,BARRY JENKINS DDS,Puppy food,24,ZYCD66491654,,0.47061899304389954
185774,CUST81262955,EXTERNAL744309,ASHLEY ROBINSON,IVAN SARAN,puppy food,30,SAYO93258464,,0.47061899304389954
94049,CUST61159028,CUST90414868,WILLIAM BRASSARD,ANDREW CARPENTER,puppy food,0,RYIY72282767,,0.47061899304389954
12056,CUST34767869,CUST77949169,GÉRARD LAMOUREUX-CHAREST,LUIS RIVERS,puppy food,42,ILDE91802432,,0.47061899304389954
110992,EXTERNAL790162,CUST83875460,SAMARTH SOMAN,GILBERT TANGUAY,Puppy food,12.5,RTAU91890152,,0.47061899304389954
169914,CUST23738681,CUST77735826,MARTIN LAMONTAGNE-BÉDARD,LI YING,Puppy food,48,ERGO57443608,,0.47061899304389954
164945,CUST39769605,EXTERNAL145585,DR.CYNTHIA MOORE,DR.ALISON GAY,Puppy food,20,DWPB83237469,,0.47061899304389954
236660,CUST48861504,EXTERNAL372228,ALEXANDRA-VÉRONIQUE SMITH,JAMES CALDERON,puppy food,29.5,LSTJ97690203,,0.47061899304389954
300413,EXTERNAL423173,CUST55378800,LISA HANSEN,CYNTHIA MITCHELL,Puppy food,20,QZMW59754157,,0.470618874
61539,CUST41328143,CUST59733367,YOLANDA ARNOLD,DAWN RICHARDSON,Puppy food,17.5,TYID65364190,,0.470618874
297976,CUST89397212,CUST83523735,ZHENG LONG,DR.LAETITIA-ISABELLE LAROCQUE,"Pet food, half",13.5,HPCA83883341,,0.4698256254196167
454035,EXTERNAL162295,CUST22120334,DR. WILLIAM SIMS,JENNIFER SANDOVAL,Pet insurance,52,PWLL67649710,,0.4692600965499878
305144,EXTERNAL343197,CUST46408324,CRYSTAL OWENS,VINCENT PHILLIPS,dog sitting,61,RSUZ52916092,,0.46916455030441284
176747,EXTERNAL956386,CUST53095608,TREVOR TAYLOR,JERRY CABRERA,Dog sitting,30.5,AIFB44217634,,0.46916455030441284
324745,CUST12991849,CUST14426961,DAVID BELL,DR.RUBEN RAMOS,Dog walk,10,ZGQE27584590,,0.46873950958251953
318860,EXTERNAL300721,CUST70265181,ANGEL BRADLEY,ING. DARÍO SOLIZ,Dog walk,10.5,RQNA91247174,,0.46873950958251953
440527,CUST85353765,EXTERNAL694662,NATHAN BRIGGS,NICOLE FLEMING,dog walk,5.5,LMXJ57050653,,0.46873950958251953
197617,CUST55413448,CUST10932984,CHERYL KLINE,JULIE-VIRGINIE PERREAULT,Dog walk,18,VPLQ20014618,,0.46873950958251953
35196,CUST53385958,CUST89995207,BOBBY LYNCH,DOUGLAS DUNN,Dog walk,9,ONXA28703994,,0.46873947978019714
247432,CUST12948102,CUST25168511,DING TAO,IND.LINDA LIVINGSTON,dog walk,8,RHCL39089091,,0.46873947978019714
31396,CUST97053339,CUST46359610,PAULETTE-BRIGITTE BILODEAU,CODY STANTON,Dog walk,19.5,SAHD49442917,,0.46873947978019714
420973,CUST59987492,CUST91266886,SHRAY RAJU,SHAUN EDWARDS,Dog walk,19,NJOT15152783,,0.46873947978019714
264169,CUST29561968,CUST29461884,TROY HUNTER,DANIELLE AUGER-PROVOST,Dog walk,9,EWRR11938264,,0.46873947978019714
160888,CUST94398688,CUST22727600,ROLAND MATHIEU,KEVIN BELL,Dog walk,18,TWQG44097762,,0.46873947978019714
57965,CUST66417132,CUST51009150,DR.JASON MELTON,BRUCE KING,Dog walk,12,LMFE18094004,,0.46873939
233180,CUST10025567,CUST20251524,SUVOROVA AKULINA VENIAMINOVNA,GILLES BENOÎT,Dog walk,5,KLQP70566632,,0.46873939
341412,CUST42455424,CUST35924175,ROBERT BROWN,JOHN ROWLAND,Dog walk,13,PYPL12796006,,0.46873939
287889,EXTERNAL752875,CUST53667918,IND.JANE SMITH,ZHAO YANG,dog walk,10,ISHH79076399,,0.46873939
37489,EXTERNAL195953,CUST36728185,JAMES SNYDER,SCOTT CONRAD,"dog food, fyi",33.5,SKDT75709874,,0.46663546562194824
68538,EXTERNAL975724,CUST39616635,DANIEL RAY,ERIC MARTIN,Kitty stuff,25,RKPD27741883,,0.46552392840385437
478865,CUST64186561,EXTERNAL175315,KRISTEN HERRING,KEVIN CLARK,Movie,6,CCST34852636,,0.4652479887008667
399713,EXTERNAL374461,CUST38564711,CHAD POWELL,NANCY HOWELL,Movie,9,TYLA65814853,,0.4652479887008667
216396,EXTERNAL709910,CUST25488588,LISA PAYNE,VEER RAMANATHAN,Movie,20,JKJD65194270,,0.4652479887008667
384659,CUST41206768,EXTERNAL205898,BENOÎT THIBAULT,JERRY LARA,Movie,12,KDKA18625918,,0.4652479887008667
476145,CUST52751507,EXTERNAL991920,DR.WENDY WILLIAMS,BRIGITTE CHAREST-PATEL,movie,0,TJPU49582518,,0.4652479887008667
185368,CUST43513311,CUST53249069,BENOÎT BOUCHARD,KEVIN MILLER,Movie,14,CIAQ21925037,,0.4652479588985443
433290,CUST15442507,CUST75331685,SUHANA TOOR,MICHAEL SMITH,Pet sitting for this weekend,45,PMBW32214746,,0.46480488777160645
199579,EXTERNAL261465,CUST85654822,PETER EVANS,CRISTIAN COOPER,"Pet food, thanks!",15.5,TDKT64360662,,0.46418094635009766
31543,CUST18907111,CUST25926908,PATRICK SMITH,MR. ROBERT WARD,kitty food,0,UEIY73595300,,0.46261152625083923
484493,EXTERNAL330550,CUST19507659,HANNAH VILLARREAL,LISA SMITH,Kitty food,5,AGXH15579575,,0.46261152625083923
266351,CUST86543530,EXTERNAL657928,JEROME ROBERTS,MICHELLE DAVIS,Kitty food,12,QRYX35992527,,0.46261152625083923
466601,CUST39193267,EXTERNAL649612,DR.ADAH DIVAN,ANGELICA RICE,Kitty food,10,BFYD45812122,,0.46261152625083923
489566,CUST67311900,CUST22686401,FAIYAZ SANT,ROBERT SIMS,kitty food,15,IZVN51738835,,0.46261152625083923
289697,EXTERNAL138557,CUST34054201,STEPHANIE RYAN DDS,JONATHAN DAVIS,Kitty food,20,MVXH61335213,,0.46261152625083923
344926,EXTERNAL569347,CUST36606037,ASHLEY FRANKLIN,YI CHUN MEI,kitty food,11.5,ZLPA36740677,,0.46261146664619446
254489,EXTERNAL927301,CUST62617186,MOHANLAL SANDHU,GABRIELA WOLFE,Kitty food,25,PKEP42598282,,0.46261146664619446
287752,EXTERNAL386569,CUST61374696,NEHMAT KULKARNI,AMBER CASTILLO,Kitty food,22.5,CMMJ51122956,,0.46261146664619446
445528,EXTERNAL428419,CUST15492919,MICHAEL WILLIAMS,FRANÇOISE BÉLISLE-LEDUC,Kitty litter,12,NEIK77462759,,0.46201685070991516
13234,CUST97494874,EXTERNAL615410,ESTEBAN GODOY SANDOVAL,OLIVIER TREMBLAY,Kitty litter,12,DQIA28996469,,0.46201685070991516
499841,EXTERNAL700238,CUST76678688,DR.DEBORAH CHASE,JESSICA BURNS,Kitty litter,0,GRPU62394110,,0.46201685070991516
318588,EXTERNAL446408,CUST13670816,SAMUEL THIBODEAU,KENNETH SMITH,Kitty litter,6,OCLS57915956,,0.46201685070991516
272058,CUST31266620,CUST98077869,JASON BATES,MONIQUE DURAND,kitty litter,11.5,HXYU20688919,,0.46201685070991516
158827,CUST92673643,EXTERNAL780711,CÉLINE AUDET,PHILIPPE FORTIER-LAROSE,Kitty litter,8,PKUX87607360,,0.46201685070991516
239209,CUST29723123,CUST76087568,DR.GUILLAUME COULOMBE,DR.DENISE GUZMAN,kitty litter,9.5,OVGB54913489,,0.46201685070991516
308251,EXTERNAL470487,CUST88034567,CARRIE JOHNSON,SAMUEL HOOD,Kitty litter,8,JNFB80100704,,0.46201685070991516
73913,CUST68561523,EXTERNAL216203,SARAH GOSSELIN-BERGERON,HERBERT BURGESS,kitty litter,8.5,XPKO98574574,,0.462016761
409796,EXTERNAL723122,CUST16867000,DAVID CAMACHO,DR. ALEXANDER WADE,Kitty litter,4,YDOC59311398,,0.462016761
472312,EXTERNAL207745,CUST69167758,KEVIN WILLIAMS,IND.NATHAN GRIFFITH,Kitty litter,10,VCVP59593977,,0.462016761
121927,CUST65144223,EXTERNAL101716,DR. THOMAS MEJIA,DR.NATHALIE LEBLANC,Kitty litter,12,FBOJ16229616,,0.462016761
438166,CUST55079915,CUST84189331,JOSEPH ESPARZA,CHRISTY BENNETT,Kitty litter,4.5,AYRA84511154,,0.462016761
2860,CUST90251405,CUST99777949,DR.ALEXANDRA RODRIGUEZ,APRIL TURNER,Kitty litter,11,VCMT17052879,,0.462016761
